X15,X18,X3,X16,X5,X6,X12,X1,X23,X8,X14,X20,X17,X7,X10,X9,X21,X4,X2,X0,X13,X19,X22,X24,X11
1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0
1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,1,1,1,0,0,0,1,1,1,1
0,0,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,0,1,0,1,1,1,0
1,0,0,0,1,0,1,1,0,0,1,1,1,0,1,1,0,1,0,0,0,1,0,1,1
0,0,0,1,1,0,1,1,1,0,0,0,1,1,1,0,0,1,1,0,1,0,0,1,1
0,1,1,0,1,0,1,1,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,1
1,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0
0,1,0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1
0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,1
0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,1,1,0,1,1,1,1
1,0,0,0,1,1,1,0,1,0,1,0,0,0,1,1,0,1,1,0,1,0,1,0,1
0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,1,1,1,1,0,1,1,0,1,0
1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0
1,1,0,1,1,0,1,1,1,0,1,0,1,1,0,1,0,1,1,0,0,0,1,0,0
1,1,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,1
1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,1,1,1
0,1,0,1,1,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0
1,1,0,0,1,0,0,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,0,1,1
1,1,0,1,0,1,1,0,0,1,0,0,1,0,0,1,1,1,1,1,1,0,1,0,1
0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,1,1,1,0,1,1,0,1,0,1
0,0,0,1,0,0,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,0,1
0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,1,1,0,1,0,1,1
1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,1,1
1,0,0,0,1,0,1,1,1,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0
1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,1
1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1
0,0,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0
1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1
0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0
1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0
1,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,1,1,0,1,1,1
0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,1
0,1,0,1,1,1,1,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,1
1,0,1,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
1,1,0,1,1,1,1,0,0,0,1,1,1,0,1,0,0,1,0,0,1,0,1,0,0
1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,1,0,1,1,0,0,1,1,0
1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,1,1,0,1,1,0,0,1,1
0,0,0,0,1,1,1,0,1,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1
1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,1,0,0,1,1
0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,1,1,1,1,1
0,1,0,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,0,1,0,1,1,0
1,1,0,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0
1,1,0,1,1,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,1,1,0
0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,1,0
1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1
1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0
1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,1,1,1
0,0,0,1,1,1,1,0,1,0,1,0,0,1,1,0,1,1,0,0,1,0,1,0,1
1,0,1,0,1,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0,1,0,1
0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0
1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,1,1,0,0,0,1,0,0,1
0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,1,1
0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1,1,1,0
1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0
1,0,0,0,0,0,1,1,0,1,1,1,0,0,1,1,0,1,1,0,0,1,1,1,0
0,0,0,0,1,1,1,0,0,0,1,0,0,1,1,0,1,1,0,1,0,0,0,0,1
0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0
0,1,0,1,1,0,0,1,1,0,1,0,1,1,1,1,0,1,0,1,1,0,1,1,0
0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,1,0,1,1,0,1,0,0
1,1,0,0,1,0,1,0,1,0,0,0,1,1,0,1,1,1,1,0,1,1,0,1,0
1,1,1,0,1,0,1,1,1,0,0,1,1,0,1,1,1,1,1,0,1,1,1,1,0
1,0,0,0,1,1,1,1,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,0
1,0,0,0,1,0,1,1,1,0,1,1,0,0,1,1,0,1,0,0,0,1,1,0,0
0,1,1,0,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0
0,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0
1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0
0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,1,1,1
0,0,0,0,0,1,1,0,1,0,1,1,1,0,0,1,0,1,1,1,1,0,0,0,1
1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0
0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,1,0,1,0,1,0,1,1
0,1,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,1,0,1,1,1,1,1,0
0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1
1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,1,1
0,0,1,0,1,0,1,1,1,0,1,0,0,1,1,0,0,1,1,1,1,0,1,1,0
0,0,0,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,1,0,1,0,1
0,1,1,0,0,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,1,0,1
0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0
0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,1,1,1,0,1,0,0,1,1
0,1,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,1,1,0,0,1,1
0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1
1,1,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
0,1,0,0,1,1,0,1,1,1,1,0,0,0,0,1,0,1,0,0,1,0,1,1,1
1,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0
1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0
0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,1
1,0,1,0,1,1,1,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,1,0
0,1,0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,1
1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,1,1,0,0,1,0,1,0,1
0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,1,1,1,1,0
0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,1
0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,1
1,0,0,0,1,0,1,0,1,0,1,1,0,0,1,1,1,1,0,0,1,1,0,1,1
1,1,1,1,1,0,1,1,0,0,0,1,1,1,0,1,0,1,0,1,0,0,1,0,0
1,1,0,0,1,0,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,0,1,0,0
0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,0
1,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,1,0,0,1,0,1,1,1
1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,1,0
1,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1
0,0,1,1,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1
1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,1
0,1,1,1,1,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,1,0,1,0,1
1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0
1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,1,0
0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,1
0,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0
1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0
0,1,1,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,1,1,1,0,1
0,0,0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0,1,0,1
1,0,0,0,1,1,1,0,1,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0
1,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0
1,1,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,1,0,1,0,1,1,1
0,0,1,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,1
1,0,0,0,1,1,0,1,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0
1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0
0,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0
1,1,0,0,0,1,1,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,1,1,0
1,1,1,1,0,1,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,1
1,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,1,1,1
1,0,0,0,1,1,1,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0
1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,1,1,0
1,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,1,1,0,1
0,0,0,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,0,1,0,1,0,0
1,0,0,0,1,1,1,0,1,0,1,1,0,1,0,0,0,1,1,0,0,0,1,1,1
0,0,1,1,1,0,0,0,1,0,1,0,1,1,1,0,1,0,0,0,1,0,1,1,0
1,0,0,0,1,1,1,1,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,1
1,1,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1
1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1
0,0,0,0,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,0
0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,1,1,0,1,1,1
0,0,1,0,1,1,1,1,0,0,1,1,0,0,0,1,0,0,1,1,1,0,1,1,0
0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,1,0,1,0,1,0,0,1,1,0
1,0,0,0,1,1,1,0,1,1,1,0,0,1,0,1,0,1,0,0,1,1,0,0,0
1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0
1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,0
1,0,1,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0
1,1,1,0,0,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0
0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1
1,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1,0,0
0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,1,0,1,0,1,1,1,1,0,1
1,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0
0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,1,1,1,1,1,0
0,0,1,0,1,0,1,1,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,1,0
0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1
0,1,1,1,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,1,1,1
0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,1,1,0,1,0,1
0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,1,1,1,1,1,1,0
0,0,0,0,1,1,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,0,1,1,1
0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,1,0,0
1,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,1,1
0,0,0,0,1,1,1,1,0,1,1,0,0,0,1,1,0,1,1,0,0,1,0,1,1
1,0,0,0,1,0,1,0,1,0,1,1,1,1,1,0,1,1,0,0,0,0,1,0,1
1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,1,0,1,1
0,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,1
1,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0
0,0,1,1,1,0,1,1,1,0,1,0,0,0,1,1,0,0,1,1,1,1,1,0,0
1,0,0,0,1,0,1,0,0,0,0,1,0,1,1,1,0,1,0,0,1,0,0,1,0
1,0,0,1,1,0,1,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1
0,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,1
0,0,1,1,0,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,1,1,1
0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,1
1,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1
1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0
1,1,0,0,1,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1
1,1,0,0,1,1,1,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
1,1,0,1,1,1,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1
1,1,1,1,1,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,1
1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,1,0,1,1,0,0,0
1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,1,1,1,0
0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,1,1,1,1,1
1,0,1,0,1,0,1,0,0,0,0,1,1,1,0,1,1,1,0,0,1,0,1,1,1
0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,1
1,1,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0,0
0,0,1,0,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0
0,0,0,0,1,1,1,0,1,1,1,0,0,1,1,1,1,1,0,1,0,0,0,0,1
0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,1,1,1,1,0,0,1
1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,1,0
0,1,0,1,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0
1,1,0,1,1,0,1,0,0,0,1,0,1,1,0,1,1,1,0,1,0,1,0,0,0
0,0,1,0,0,1,0,1,1,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1
1,1,0,0,1,1,1,1,1,0,0,1,0,0,1,1,0,1,0,0,1,1,0,1,1
0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,1,1
1,1,0,0,1,0,1,1,0,0,0,1,0,1,0,1,1,1,0,0,1,0,0,1,0
1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0
0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1
0,1,0,0,0,1,1,0,1,1,1,0,1,0,1,1,1,1,0,1,1,1,0,1,0
1,0,1,0,1,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0
0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,1,1,1,0,1,0,0,1,1,0
0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0
1,1,1,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0
1,0,0,0,0,1,1,0,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,1,0
0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,1,1,1,1,1,0,0,0,0
0,1,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1
1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1
1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0
1,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0
0,1,1,0,1,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1
0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1
1,0,1,1,0,1,0,0,1,1,1,1,1,0,1,1,0,0,0,0,1,0,1,0,1
1,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0
0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1
0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1,0,1,0
1,1,0,0,1,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0,1,1,1,1,1
0,0,1,0,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1
1,0,0,0,1,0,1,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,1
1,0,0,1,1,0,1,1,1,0,0,1,0,0,1,1,1,1,0,0,1,1,0,1,0
0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,1,1,1
1,0,1,0,1,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1
0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,0,1,0,0,0,1,1
0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,1,1,1,1,0,1,1,1
0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,1,1,1,0,1,0,1,1,1
0,0,1,0,0,0,1,0,1,1,0,0,0,1,1,1,0,0,1,0,1,1,1,0,0
0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,1,1
1,1,0,1,1,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,1,0
0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1
0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0
1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0
1,0,0,1,1,0,1,0,0,0,1,1,1,1,0,1,0,1,0,0,0,1,1,1,1
0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1
0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,1,1
0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0
0,1,0,0,1,0,0,0,1,0,1,1,0,1,1,1,0,1,0,0,1,0,0,0,1
1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,1,0
1,1,0,0,1,0,1,1,1,0,1,0,0,1,1,1,0,1,0,1,1,0,1,1,0
1,0,0,0,1,1,1,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,1,1
1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1
0,0,1,0,1,1,0,0,1,1,1,1,0,0,0,1,0,0,1,0,1,1,0,0,1
1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1
0,1,0,0,1,0,1,0,0,0,0,1,0,1,1,0,1,1,0,0,1,0,0,1,0
0,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,1,0,1,1,0
1,0,1,0,1,1,0,1,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0
0,1,0,1,0,1,0,0,1,0,0,1,0,1,1,1,0,1,0,1,0,0,0,1,0
0,1,1,0,0,1,0,1,1,0,1,1,0,1,0,0,1,0,0,1,0,0,1,1,1
0,1,1,0,0,1,1,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0
1,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0
0,0,0,0,1,0,1,1,1,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0,0
1,0,1,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,1,0,1,1,1,1,0
0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0
0,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1,1,1,1
1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0
0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0
0,1,1,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,1,0,1
0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,1
1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0
0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0
1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0
0,1,0,0,1,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0
1,0,1,1,0,0,1,0,0,0,1,1,0,0,1,1,1,0,0,0,1,1,0,1,0
0,0,1,1,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,1,1,0
1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0
1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1,1,1
1,1,1,0,1,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1
0,0,0,1,1,1,0,1,1,0,1,1,0,1,0,1,0,1,1,1,0,0,0,1,1
0,0,1,0,1,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,1,1
1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0
0,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1
0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0
0,0,1,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,1,0,1,1,1
0,1,1,1,1,0,1,0,1,1,1,0,0,0,0,1,1,0,0,1,1,1,0,1,0
0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,1,1
0,0,0,0,1,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,1,0,1,1
0,0,1,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1,0
0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0
1,0,1,0,0,0,1,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0
1,1,0,1,1,1,0,0,1,0,1,1,0,0,1,1,0,1,1,0,0,1,0,1,1
0,0,0,1,1,0,1,1,1,0,1,0,0,1,1,1,0,1,1,0,1,0,0,1,0
0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0
0,1,1,0,1,1,0,0,1,0,0,1,0,1,0,1,1,0,0,1,1,0,1,0,1
1,0,0,0,1,1,1,1,0,0,0,1,0,0,1,1,1,1,0,0,1,1,0,1,0
0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1
0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,1,0
1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,1
0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,0,0,1,1,1,1,1
1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,1
0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,1,0,0,1,1,0,1,0
0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1,1,0
